name	date	rate	text	helpful
Kothwal Anjana Anjana 5960	2021-07-01	5	But its asking wifi or data to listen the audio	0
Amrita Devi	2021-04-11	4	This app is amazing . All the settings are easy to use this is very helpful.	0
Jenny Waithe	2021-03-17	5	I love this app because you can get to see your friends/teachers and text privately to you friends	0
Austin Shakeel	2021-01-20	1	This app is being used to bacilly torture students we are already going through so much and on top of that we have to do school. I know its not the devolpers fault but no one else is listening	0
Asir Hassan Bari 7c ,12	2021-07-04	1	Don't have backgrounds for mobiles very bad 🙁	0
Ashish Masih	2021-02-09	5	Very usefull app for online classes and zoom meetings during the covid - 19 times and I thought it can also help us during other situations also .	0
GURU PRODUCTION himalayan wala	2021-05-31	1	Now I give one star. Beacuse after 30, 40 automatically gone off..	0
Riya Shukla	2021-02-15	1	Very much issues ....it lags... and voice echo...after update the hell is going .. so much bugs.fix it please	3
Nancy Durga	2021-04-11	5	I use this site mainly for spiritual meetings. I appreciate your service because it allows friends and family to be able to see each other safely. Thak you!	0
Hilary Gordon	2021-01-13	4	Very reliable performance. Unfortunately I'm using it for piano lessons so I have obvious sound issues.	1
S.Jayaram's ideas	2021-05-29	1	It is good app but we cannot keep a profile photos	0
Cindy Robbins	2021-04-03	4	Can use immediately. Understanding and using takes awhile great for meetings in the fact that it can be private	3
Priyanka Jain	2021-05-10	5	Good its really great app coz nw a days we r stay home so its really amazing to take my zumba cardio classes continue tnx to zoom..	0
Scot Ah Yuen	2021-01-23	3	The app was not letting me use the audio so we had to call each other to have the meeting. I'm not sure what was wrong with it but other than that it was ok.	1
Meenu Tiwari	2021-04-20	3	It's good for stduying becouse of white board but it disconnect afer sometime which I don't like.	0
Jaskirat Mokha	2021-03-03	5	It's very nice as I am rating it from laptop u should also add iron man and avengers filter that would be great otherwise it's a nice app for meeting 👌👌👌👌👌💯💯💯	0
Anitha Shyam	2021-04-27	3	Keep screen shot option in zoom directly	0
John Chavez	2021-02-10	1	the platform buged out and left me out of my class. I entered the waiting room and waited for my tutor to let me in, almost 20 min later i still was in the waiting room and started to ask my friends if they could tell the teacher to let me in, the teacher said that there was no one in the waiting room and didnt believe me, so i tried to re enter the waiting room and then my teacher noticed that i was there, he didnt believe me and now i got a report from him, thanks zoom, i hope you fix this.	1
Anusuya Thenappan	2021-03-13	4	It's nice app 4r starting situation of class taking to the professors & continues with a perfect by practising while class taking itself	0
Ravis Bhat	2021-06-12	5	It helped me in teaching purposes Thanks 🙏🙏 For creating this best 👍💯💯💯metting app	0
Erica Sealy	2021-04-05	1	Unable to change virtual background. It is extremely difficult to find troubleshooting help	1
My 7 angels 7 wonders of the world BTS	2021-05-18	1	This app is good but there are many problems in it	0
Prasit Sumanutvarapun	2021-04-21	5	The ads are not so relevant, but they are not disturb the call.	0
Prasun Nagar	2021-01-26	4	The app is fine but one disadvantage is that it uses lot of data to do single call so I recommend you to use Wifi for zoom call	0
Ramesh Zala	2021-01-21	5	Zoom app is my better experience but from 2 weeks it's not working in my phone I can't attain my class plzz help me . Zoom app have better features and nice sound quality.	0
Gaming spectrum	2021-04-13	1	When I use this application my internet connection suddenly got slow and I m unable to join any meeting, please fix this issue	12
Preety Jain	2021-02-09	2	It is very nice app But it is problem in connecting So I give one star and it is a option in visiul background in phones also .	4
Sameena Jamal	2021-06-16	1	Background is not supported by all phone models.	0
Rosalie McKinney	2021-03-30	5	I regularly attend 5 to 7 meetings each week. We rarely have any difficulties--usually caused by ourselves. In addition to meetings, I've attended birthday parties, training sessions, and religious services. I am quite satisfied and thankful!	2
Fran Simms	2021-04-29	1	No English subtitles as promised!!!	0
Batya Medad	2021-02-12	5	Fantastic. Really enjoy using zoom. Very helpful. Couldn't survive without it.	2
Bonita Shaw	2021-01-15	4	I wish that the zoom app would let me sign up because it keeps saying I'm not eligible to sign up for zoom right now.	0
Candi LaBonte	2021-03-31	5	I love being able to go to my meeting everyday regardless of situations being in contact with people has been a life saver during this pandemic	2
Shahab Uddin	2021-02-16	2	This app is good but thats not have background picture. I hope you can fixed this problem. Thank you.	0
JP Johnston	2021-04-08	4	So far so good. I've used the iOS and iPadOS versions for some time with no issues...	1
Seemu Soni	2021-06-21	1	I am typing my name and it is showing connecting from much time and after that it is showing network issues and my network is very nice my time is wasting because of you and I also can't attend my meeting please solve my problem	0
Tanishq Pal	2021-05-07	3	How to low down video quality i don't want to waste my internet...🤦🏻	0
Tamunoemi Amachree	2021-04-12	4	Clear video and sound without interruption.	0
Lakhan Prasad	2021-01-15	1	Why the camera is not opening in participants. When I open my camera but in participants list it is showing my camera is off. Why this is happened?	0
ff king	2021-04-23	1	Super net trouble disconnected call irresponsible app. Ads coming in middle	0
Ezra Hiller	2021-02-10	4	Very helpful. The only problem I have is the quality of the video when I'm trying to watch a movie on the share screen.	2
Soham Bubukwar	2021-03-03	1	If you use another app while attending a meeting the sound goes out of the earphone, which i don't like!	0
Sujoko T. Koesoema	2021-02-08	5	After updating newest version,i can't use share screen,even if i am a host or co-host, and the share screen setting already on	0
Tyeab Ali	2021-03-15	5	It is very easy to use and speed is also perfect but play back features will be amazing.	0
Andy Brown	2021-02-23	1	Every time I switch from the chat to the video during a webinar it switches from All Panelists and Attendees to just All Panelists. Infuriating.	0
Jon Levin	2021-02-27	5	Zoom came along at the perfect time in our world. So easy to use and such an important function	0
Md Shafiq	2021-03-16	1	Dear The Zoom team, please Fix it🗿 After the update of 1 March, 2021 I have a serious problem:/ I have a zoom account but after update this account expired, then I logged again but after few moments its again expired :/	0
Sandra Herringshaw	2021-03-04	2	Keep losing connection and everything freezes up. Some days are ok but at least one bad day per week.	0
MR. DARK GAMING	2021-04-07	2	I don't like the app very much only for one reason that my classes are going on and in the last I was asking the doubt but the class automatically ends in 40-50 mins and when I was asking doubt so the class ended	1
Hassan Hasfizi	2021-03-23	3	Zoom is and okay meeting apps. It had its pros and cons that make it unique from it competitors.	0
Gowtham M.S.	2021-07-06	1	Waste always online for 40 minutedms we need it fir 5 minn	0
Russell Ng'anda	2021-06-25	5	I love the app it's very good it as graphic	0
Alok	2021-04-12	4	All things are nice but please make the host video position adjustable	0
Archana Saroj	2021-01-22	1	The video quality is very poor and the voice of host is soo much breaking between call.	0
Aivaras Sungaila	2021-02-03	1	This app is malware!!! Exited a meeting, and now my phone won't play audio/music at all!! Also locked my second phone and demanded for payment!!! TL; DR This app is MALWARE, DON'T INSTALL IT!!!!!	0
EAGLE MADX GAMING	2021-07-06	3	All about good app and all so useful for meetings-!!!😀	0
Patric Ian Peevers	2021-06-27	5	Good but hard to get on and could be made alot earlier	0
M.K FIGHTER	2021-01-21	1	Third class app I tried to log in too kany times but its showing invalid email id or password i check and try correct email id and password but its not working worst experience	0
Dibya	2021-04-11	1	Network issue I get disconnected often despite having stable network	3
Abu Koushik	2021-04-08	1	So much bugs with the bluetooth earbuds so much bugs like the meeting dosenot launch the meeting stops on the middle And much more	0
Kairvi Maheshwari	2021-01-20	4	I just hate the updated zoom app ,it just hanged my phone time and time ,when go in chat my camera is off . It's disguiseting updated app	0
aadit shah	2021-01-19	4	This is good app but I have a problem sometimes even if my video is on it shows off in participants please solve this problem.	0
Jc Juadiong	2021-02-22	1	Im disatissfied with this i always got disconnected without a reason if i leave the app i got dc that just not make sense i can listen to zoom last year but now no pls fix this issue	3
